src,dst,type
13433,6760,REL
13434,6908,REL
13435,9936,REL
13436,6150,REL
13437,1961,REL
13438,6294,REL
13439,9365,REL
13440,9789,REL
13441,5942,REL
13442,2353,REL
13443,7839,REL
13444,9797,REL
13445,7024,REL
13446,2250,REL
13447,4706,REL
13448,7304,REL
13449,5290,REL
13450,9190,REL
13451,4695,REL
13452,8665,REL
13453,5714,REL
13454,4022,REL
13455,9731,REL
13456,7637,REL
13457,9643,REL
13458,3271,REL
13459,499,REL
13460,2901,REL
13461,8596,REL
13462,6741,REL
13463,96,REL
13464,4279,REL
13465,8437,REL
13466,843,REL
13467,3965,REL
13468,7959,REL
13469,566,REL
13470,5526,REL
13471,9285,REL
13472,2071,REL
13473,5898,REL
13474,8337,REL
13475,8474,REL
13476,1366,REL
13477,5521,REL
13478,8547,REL
13479,3308,REL
13480,2074,REL
13481,9887,REL
13482,2948,REL
13483,5301,REL
13484,1287,REL
13485,3836,REL
13486,6348,REL
13487,594,REL
13488,4199,REL
13489,225,REL
13490,7058,REL
13491,6439,REL
13492,8254,REL
13493,1860,REL
13494,2186,REL
13495,9128,REL
13496,3198,REL
13497,8594,REL
13498,7572,REL
13499,4874,REL
13500,8047,REL
13501,8062,REL
13502,2375,REL
13503,9930,REL
13504,9923,REL
13505,9872,REL
13506,8932,REL
13507,8285,REL
13508,8695,REL
13509,2325,REL
13510,2237,REL
13511,9171,REL
13512,1894,REL
13513,3867,REL
13514,5903,REL
13515,8407,REL
13516,1461,REL
13517,3658,REL
13518,9096,REL
13519,2118,REL
13520,9459,REL
13521,2768,REL
13522,2083,REL
13523,214,REL
13524,3618,REL
13525,2786,REL
13526,7714,REL
13527,6376,REL
13528,1530,REL
13529,2758,REL
13530,5636,REL
13531,5960,REL
13532,2260,REL
13533,5875,REL
13534,2885,REL
13535,3341,REL
13536,5316,REL
13537,2447,REL
13538,4970,REL
13539,9016,REL
13540,3605,REL
13541,7527,REL
13542,2667,REL
13543,6260,REL
13544,957,REL
13545,8808,REL
13546,4738,REL
13547,7825,REL
13548,2325,REL
13549,182,REL
13550,8924,REL
13551,5081,REL
13552,5523,REL
13553,6364,REL
13554,1243,REL
13555,9038,REL
13556,2328,REL
13557,673,REL
13558,4483,REL
13559,231,REL
13560,7363,REL
13561,8995,REL
13562,7819,REL
13563,351,REL
13564,5924,REL
13565,3983,REL
13566,247,REL
13567,3573,REL
13568,5362,REL
13569,3086,REL
13570,5471,REL
13571,8513,REL
13572,9101,REL
13573,5071,REL
13574,6198,REL
13575,5938,REL
13576,4725,REL
13577,3427,REL
13578,7198,REL
13579,656,REL
13580,3064,REL
13581,9906,REL
13582,2731,REL
13583,4766,REL
13584,1,REL
13585,436,REL
13586,7986,REL
13587,4608,REL
13588,6325,REL
13589,2751,REL
13590,7276,REL
13591,8456,REL
13592,3784,REL
13593,8494,REL
13594,786,REL
13595,9077,REL
13596,9231,REL
13597,7183,REL
13598,6194,REL
13599,156,REL
13600,3671,REL
13601,2484,REL
13602,3139,REL
13603,2099,REL
13604,1529,REL
13605,334,REL
13606,8151,REL
13607,8569,REL
13608,709,REL
13609,2259,REL
13610,8516,REL
13611,1693,REL
13612,9359,REL
13613,3047,REL
13614,848,REL
13615,6117,REL
13616,9683,REL
13617,6651,REL
13618,1146,REL
13619,5120,REL
13620,4790,REL
13621,872,REL
13622,7001,REL
13623,4120,REL
13624,8658,REL
13625,3438,REL
13626,4053,REL
13627,4263,REL
13628,6013,REL
13629,4754,REL
13630,5590,REL
13631,7848,REL
13632,93,REL
13633,2768,REL
13634,8540,REL
13635,8138,REL
13636,7452,REL
13637,9392,REL
13638,1951,REL
13639,5525,REL
13640,2982,REL
13641,611,REL
13642,2043,REL
13643,4463,REL
13644,892,REL
13645,8966,REL
13646,4096,REL
13647,192,REL
13648,6289,REL
13649,7355,REL
13650,9748,REL
13651,272,REL
13652,5817,REL
13653,2113,REL
13654,2147,REL
13655,914,REL
13656,7701,REL
13657,9073,REL
13658,713,REL
13659,1577,REL
13660,8547,REL
13661,9879,REL
13662,5954,REL
13663,6284,REL
13664,7191,REL
13665,177,REL
13666,5836,REL
13667,2266,REL
13668,4023,REL
13669,327,REL
13670,3408,REL
13671,8275,REL
13672,5588,REL
13673,2812,REL
13674,1006,REL
13675,1308,REL
13676,2955,REL
13677,1882,REL
13678,9412,REL
13679,8183,REL
13680,4008,REL
13681,2731,REL
13682,864,REL
13683,2014,REL
13684,2030,REL
13685,3110,REL
13686,6166,REL
13687,4370,REL
13688,8206,REL
13689,3913,REL
13690,4311,REL
13691,2185,REL
13692,1118,REL
13693,7525,REL
13694,3665,REL
13695,45,REL
13696,7548,REL
13697,7771,REL
13698,8719,REL
13699,1032,REL
13700,733,REL
13701,9140,REL
13702,1020,REL
13703,6668,REL
13704,7714,REL
13705,5031,REL
13706,1864,REL
13707,4157,REL
13708,2163,REL
13709,8998,REL
13710,9345,REL
13711,9533,REL
13712,4200,REL
13713,226,REL
13714,2152,REL
13715,744,REL
13716,1305,REL
13717,1627,REL
13718,2889,REL
13719,8888,REL
13720,1865,REL
13721,4018,REL
13722,6197,REL
13723,3704,REL
13724,6189,REL
13725,7526,REL
13726,5646,REL
13727,8787,REL
13728,7303,REL
13729,2148,REL
13730,3863,REL
13731,8781,REL
13732,7913,REL
13733,1501,REL
13734,4208,REL
13735,8010,REL
13736,1431,REL
13737,2132,REL
13738,7089,REL
13739,4185,REL
13740,9964,REL
13741,2740,REL
13742,7916,REL
13743,1689,REL
13744,4821,REL
13745,7294,REL
13746,2958,REL
13747,349,REL
13748,3243,REL
13749,9739,REL
13750,4341,REL
13751,1629,REL
13752,1778,REL
13753,3390,REL
13754,5048,REL
13755,7513,REL
13756,1584,REL
13757,8597,REL
13758,2512,REL
13759,3152,REL
13760,1994,REL
13761,7699,REL
13762,8325,REL
13763,3068,REL
13764,7427,REL
13765,1204,REL
13766,6119,REL
13767,6369,REL
13768,1091,REL
13769,5694,REL
13770,7052,REL
13771,3586,REL
13772,8946,REL
13773,7546,REL
13774,3253,REL
13775,2574,REL
13776,4993,REL
13777,2670,REL
13778,1045,REL
13779,9902,REL
13780,2879,REL
13781,3829,REL
13782,1239,REL
13783,3122,REL
13784,7471,REL
13785,5934,REL
13786,9764,REL
13787,6621,REL
13788,4833,REL
13789,4908,REL
13790,2595,REL
13791,2656,REL
13792,4313,REL
13793,2953,REL
13794,3370,REL
13795,199,REL
13796,1661,REL
13797,6246,REL
13798,9056,REL
13799,6240,REL
13800,5749,REL
13801,6200,REL
13802,630,REL
13803,8985,REL
13804,7627,REL
13805,895,REL
13806,3701,REL
13807,3626,REL
13808,2707,REL
13809,359,REL
13810,3127,REL
13811,228,REL
13812,2320,REL
13813,9828,REL
13814,6449,REL
13815,4054,REL
13816,3839,REL
13817,3786,REL
13818,7784,REL
13819,5947,REL
13820,2259,REL
13821,8019,REL
13822,9697,REL
13823,1942,REL
13824,3740,REL
13825,6291,REL
13826,1165,REL
13827,1877,REL
13828,9750,REL
13829,3170,REL
13830,7446,REL
13831,9908,REL
13832,2206,REL
13833,7095,REL
13834,6598,REL
13835,3934,REL
13836,2700,REL
13837,9375,REL
13838,2406,REL
13839,1115,REL
13840,8813,REL
13841,3929,REL
13842,7452,REL
13843,4044,REL
13844,7637,REL
13845,5884,REL
13846,7095,REL
13847,721,REL
13848,5061,REL
13849,3863,REL
13850,7701,REL
13851,400,REL
13852,2412,REL
13853,4538,REL
13854,4936,REL
13855,3151,REL
13856,5863,REL
13857,1087,REL
13858,5505,REL
13859,9293,REL
13860,2222,REL
13861,6588,REL
13862,2155,REL
13863,2390,REL
13864,8943,REL
13865,907,REL
13866,6508,REL
13867,2690,REL
13868,8297,REL
13869,1392,REL
13870,9070,REL
13871,7422,REL
13872,2140,REL
13873,7480,REL
13874,909,REL
13875,4994,REL
13876,7544,REL
13877,2010,REL
13878,5740,REL
13879,2232,REL
13880,3930,REL
13881,6183,REL
13882,7880,REL
13883,1818,REL
13884,9803,REL
13885,6567,REL
13886,2798,REL
13887,7789,REL
13888,3572,REL
13889,3960,REL
13890,881,REL
13891,2781,REL
13892,8889,REL
13893,5755,REL
13894,4040,REL
13895,6263,REL
13896,2227,REL
13897,5960,REL
13898,321,REL
13899,8690,REL
13900,7553,REL
13901,7089,REL
13902,5326,REL
13903,861,REL
13904,7934,REL
13905,9431,REL
13906,3120,REL
13907,5487,REL
13908,4932,REL
13909,5961,REL
13910,888,REL
13911,7198,REL
13912,6850,REL
13913,6361,REL
13914,3546,REL
13915,4405,REL
13916,7249,REL
13917,5599,REL
13918,4866,REL
13919,6349,REL
13920,8136,REL
13921,834,REL
13922,8512,REL
13923,9700,REL
13924,3510,REL
13925,8886,REL
13926,5330,REL
13927,3022,REL
13928,2841,REL
13929,6482,REL
13930,2161,REL
13931,6838,REL
13932,5055,REL
13933,8538,REL
13934,5999,REL
13935,6691,REL
13936,8364,REL
13937,9137,REL
13938,8612,REL
13939,8257,REL
13940,4786,REL
13941,7370,REL
13942,6095,REL
13943,5458,REL
13944,3731,REL
13945,7518,REL
13946,365,REL
13947,1194,REL
13948,3420,REL
13949,6698,REL
13950,7136,REL
13951,4689,REL
13952,8962,REL
13953,9007,REL
13954,3596,REL
13955,5906,REL
13956,4965,REL
13957,5703,REL
13958,9161,REL
13959,3302,REL
13960,7243,REL
13961,5861,REL
13962,5921,REL
13963,9905,REL
13964,4279,REL
13965,9113,REL
13966,1976,REL
13967,6921,REL
13968,6826,REL
13969,366,REL
13970,573,REL
13971,6049,REL
13972,7661,REL
13973,2174,REL
13974,4076,REL
13975,7019,REL
13976,7867,REL
13977,7139,REL
13978,3765,REL
13979,9651,REL
13980,4187,REL
13981,4278,REL
13982,6080,REL
13983,7761,REL
13984,6285,REL
13985,9065,REL
13986,6580,REL
13987,91,REL
13988,4495,REL
13989,4819,REL
13990,8077,REL
13991,2554,REL
13992,2526,REL
13993,4606,REL
13994,6189,REL
13995,6607,REL
13996,6745,REL
13997,2972,REL
13998,4203,REL
13999,2663,REL
14000,3777,REL
14001,4889,REL
14002,1289,REL
14003,7890,REL
14004,6915,REL
14005,1965,REL
14006,7625,REL
14007,7428,REL
14008,5827,REL
14009,5344,REL
14010,646,REL
14011,6261,REL
14012,8299,REL
14013,5233,REL
14014,6107,REL
14015,4136,REL
14016,6003,REL
14017,8899,REL
14018,7440,REL
14019,2615,REL
14020,3527,REL
14021,7650,REL
14022,6548,REL
14023,1486,REL
14024,6118,REL
14025,9809,REL
14026,5504,REL
14027,1017,REL
14028,8433,REL
14029,5896,REL
14030,7942,REL
14031,9796,REL
14032,4668,REL
14033,7633,REL
14034,4588,REL
14035,853,REL
14036,722,REL
14037,2183,REL
14038,1475,REL
14039,3844,REL
14040,4292,REL
14041,7877,REL
14042,9313,REL
14043,8253,REL
14044,2668,REL
14045,1888,REL
14046,1687,REL
14047,308,REL
14048,3079,REL
14049,1064,REL
14050,320,REL
14051,2857,REL
14052,7445,REL
14053,3656,REL
14054,4606,REL
14055,4721,REL
14056,2871,REL
14057,1261,REL
14058,1415,REL
14059,7245,REL
14060,8704,REL
14061,8720,REL
14062,501,REL
14063,5567,REL
14064,9132,REL
14065,4067,REL
14066,2678,REL
14067,1392,REL
14068,8535,REL
14069,4010,REL
14070,9367,REL
14071,1064,REL
14072,1016,REL
14073,1790,REL
14074,2880,REL
14075,5094,REL
14076,5679,REL
14077,2189,REL
14078,2005,REL
14079,2849,REL
14080,8304,REL
14081,5960,REL
14082,582,REL
14083,3579,REL
14084,488,REL
14085,1201,REL
14086,9864,REL
14087,6835,REL
14088,3591,REL
14089,5878,REL
14090,92,REL
14091,9394,REL
14092,8511,REL
14093,9495,REL
14094,3012,REL
14095,4912,REL
14096,5315,REL
14097,1883,REL
14098,5118,REL
14099,4129,REL
14100,7794,REL
14101,270,REL
14102,2515,REL
14103,1118,REL
14104,1916,REL
14105,6941,REL
14106,4198,REL
14107,7508,REL
14108,9156,REL
14109,7707,REL
14110,9947,REL
14111,5898,REL
14112,6579,REL
14113,2143,REL
14114,8740,REL
14115,6518,REL
14116,2050,REL
14117,4584,REL
14118,8700,REL
14119,2530,REL
14120,5885,REL
14121,3514,REL
14122,311,REL
14123,8400,REL
14124,7639,REL
14125,8820,REL
14126,1814,REL
14127,7904,REL
14128,6382,REL
14129,361,REL
14130,6046,REL
14131,6222,REL
14132,4426,REL
14133,2598,REL
14134,8222,REL
14135,7042,REL
14136,5043,REL
14137,2778,REL
14138,9905,REL
14139,1833,REL
14140,2332,REL
14141,5793,REL
14142,9268,REL
14143,6362,REL
14144,249,REL
14145,9829,REL
14146,9433,REL
14147,9193,REL
14148,3774,REL
14149,3513,REL
14150,5311,REL
14151,8173,REL
14152,2903,REL
14153,9094,REL
14154,8756,REL
14155,8692,REL
14156,6844,REL
14157,5136,REL
14158,7397,REL
14159,864,REL
14160,3649,REL
14161,2340,REL
14162,9442,REL
14163,4601,REL
14164,7137,REL
14165,3606,REL
14166,1605,REL
14167,2708,REL
14168,9384,REL
14169,4259,REL
14170,1635,REL
14171,1043,REL
14172,3532,REL
14173,7564,REL
14174,7531,REL
14175,5022,REL
14176,3045,REL
14177,527,REL
14178,5827,REL
14179,5504,REL
14180,914,REL
14181,3298,REL
14182,9493,REL
14183,407,REL
14184,3589,REL
14185,7574,REL
14186,1188,REL
14187,9683,REL
14188,1630,REL
14189,7696,REL
14190,7887,REL
14191,5042,REL
14192,6075,REL
14193,247,REL
14194,2966,REL
14195,9254,REL
14196,9384,REL
14197,4255,REL
14198,4988,REL
14199,1835,REL
14200,5807,REL
14201,7440,REL
14202,6251,REL
14203,1475,REL
14204,9813,REL
14205,9179,REL
14206,1456,REL
14207,2989,REL
14208,5435,REL
14209,5668,REL
14210,941,REL
14211,9598,REL
14212,9215,REL
14213,1757,REL
14214,9536,REL
14215,8749,REL
14216,5447,REL
14217,8300,REL
14218,4593,REL
14219,2041,REL
14220,6565,REL
14221,654,REL
14222,1414,REL
14223,3370,REL
14224,8601,REL
14225,8409,REL
14226,6393,REL
14227,9528,REL
14228,2037,REL
14229,9426,REL
14230,9889,REL
14231,2574,REL
14232,2296,REL
14233,5357,REL
14234,9882,REL
14235,7819,REL
14236,5796,REL
14237,675,REL
14238,734,REL
14239,5603,REL
14240,2975,REL
14241,2263,REL
14242,2356,REL
14243,1564,REL
14244,1681,REL
14245,7180,REL
14246,3411,REL
14247,3610,REL
14248,56,REL
14249,2320,REL
14250,9728,REL
14251,853,REL
14252,7253,REL
14253,9335,REL
14254,9681,REL
14255,7423,REL
14256,2021,REL
14257,1176,REL
14258,3780,REL
14259,6332,REL
14260,5052,REL
14261,9710,REL
14262,5526,REL
14263,1812,REL
14264,6002,REL
14265,9329,REL
14266,2932,REL
14267,7368,REL
14268,2307,REL
14269,3357,REL
14270,5320,REL
14271,2300,REL
14272,7494,REL
14273,3951,REL
14274,9097,REL
14275,6097,REL
14276,6512,REL
14277,3255,REL
14278,1228,REL
14279,7916,REL
14280,3982,REL
14281,6818,REL
14282,2208,REL
14283,7634,REL
14284,8961,REL
14285,3221,REL
14286,4896,REL
14287,541,REL
14288,610,REL
14289,9395,REL
14290,1685,REL
14291,1943,REL
14292,2235,REL
14293,5476,REL
14294,4735,REL
14295,678,REL
14296,1894,REL
14297,4641,REL
14298,9718,REL
14299,6895,REL
14300,6884,REL
14301,3445,REL
14302,4167,REL
14303,3779,REL
14304,2551,REL
14305,590,REL
14306,6380,REL
14307,3303,REL
14308,6333,REL
14309,3285,REL
14310,9172,REL
14311,2529,REL
14312,9720,REL
14313,9460,REL
14314,9833,REL
14315,6865,REL
14316,3689,REL
14317,4839,REL
14318,3960,REL
14319,4795,REL
14320,9266,REL
14321,4930,REL
14322,5012,REL
14323,4785,REL
14324,28,REL
14325,2409,REL
14326,1262,REL
14327,6845,REL
14328,5945,REL
14329,7243,REL
14330,3236,REL
14331,5731,REL
14332,9162,REL
14333,9171,REL
14334,5221,REL
14335,7876,REL
14336,3584,REL
14337,3525,REL
14338,3554,REL
14339,5818,REL
14340,4645,REL
14341,9545,REL
14342,4673,REL
14343,6264,REL
14344,4733,REL
14345,8363,REL
14346,1736,REL
14347,2601,REL
14348,2963,REL
14349,9589,REL
14350,7840,REL
14351,4209,REL
14352,7396,REL
14353,8315,REL
14354,7204,REL
14355,406,REL
14356,6287,REL
14357,4602,REL
14358,7716,REL
14359,506,REL
14360,9639,REL
14361,5482,REL
14362,9269,REL
14363,4314,REL
14364,2924,REL
14365,7691,REL
14366,278,REL
14367,4681,REL
14368,4033,REL
14369,9163,REL
14370,646,REL
14371,1869,REL
14372,3475,REL
14373,8907,REL
14374,5992,REL
14375,8203,REL
14376,1493,REL
14377,3578,REL
14378,4348,REL
14379,4439,REL
14380,836,REL
14381,6425,REL
14382,1379,REL
14383,4801,REL
14384,99,REL
14385,2307,REL
14386,6073,REL
14387,4915,REL
14388,6623,REL
14389,4136,REL
14390,7104,REL
14391,2360,REL
14392,4545,REL
14393,1241,REL
14394,2794,REL
14395,6204,REL
14396,4251,REL
14397,3977,REL
14398,292,REL
14399,3256,REL
14400,984,REL
14401,5579,REL
14402,4083,REL
14403,8850,REL
14404,3532,REL
14405,5826,REL
14406,2400,REL
14407,3280,REL
14408,279,REL
14409,1863,REL
14410,9123,REL
14411,6765,REL
14412,257,REL
14413,8273,REL
14414,1361,REL
14415,2781,REL
14416,8467,REL
14417,9890,REL
14418,7949,REL
14419,9747,REL
14420,5714,REL
14421,5708,REL
14422,7292,REL
14423,1080,REL
14424,4245,REL
14425,4451,REL
14426,587,REL
14427,5378,REL
14428,190,REL
14429,7124,REL
14430,4689,REL
14431,5011,REL
14432,1309,REL
14433,491,REL
14434,3555,REL
14435,1002,REL
14436,2425,REL
14437,1205,REL
14438,6178,REL
14439,3684,REL
14440,9320,REL
14441,2851,REL
14442,517,REL
14443,4191,REL
14444,7749,REL
14445,5763,REL
14446,7203,REL
14447,3663,REL
14448,2701,REL
14449,7350,REL
14450,609,REL
14451,6118,REL
14452,3966,REL
14453,3292,REL
14454,1944,REL
14455,1574,REL
14456,3093,REL
14457,9290,REL
14458,7444,REL
14459,5023,REL
14460,6932,REL
14461,2591,REL
14462,1038,REL
14463,1542,REL
14464,4653,REL
14465,3158,REL
14466,9593,REL
14467,4724,REL
14468,2764,REL
14469,2133,REL
14470,6616,REL
14471,6254,REL
14472,8558,REL
14473,5186,REL
14474,5254,REL
14475,9215,REL
14476,3017,REL
14477,3753,REL
14478,8408,REL
14479,1465,REL
14480,664,REL
14481,4167,REL
14482,7462,REL
14483,4205,REL
14484,3790,REL
14485,8913,REL
14486,4351,REL
14487,6891,REL
14488,6152,REL
14489,2844,REL
14490,2501,REL
14491,1750,REL
14492,4393,REL
14493,5694,REL
14494,1127,REL
14495,4583,REL
14496,4039,REL
14497,8180,REL
14498,8323,REL
14499,6031,REL
14500,7579,REL
14501,9853,REL
14502,5674,REL
14503,4434,REL
14504,1950,REL
14505,1108,REL
14506,8573,REL
14507,2479,REL
14508,2679,REL
14509,5620,REL
14510,5313,REL
14511,9337,REL
14512,4780,REL
14513,1959,REL
14514,4295,REL
14515,2806,REL
14516,6566,REL
14517,9258,REL
14518,6799,REL
14519,2368,REL
14520,6809,REL
14521,4789,REL
14522,418,REL
14523,2065,REL
14524,5971,REL
14525,4992,REL
14526,5270,REL
14527,8046,REL
14528,9128,REL
14529,8937,REL
14530,5341,REL
14531,1241,REL
14532,4227,REL
14533,5506,REL
14534,1930,REL
14535,1475,REL
14536,6955,REL
14537,5574,REL
14538,8594,REL
14539,172,REL
14540,726,REL
14541,5348,REL
14542,686,REL
14543,9737,REL
14544,9102,REL
14545,6522,REL
14546,2201,REL
14547,7750,REL
14548,3458,REL
14549,8079,REL
14550,6472,REL
14551,1514,REL
14552,3420,REL
14553,4554,REL
14554,474,REL
14555,9226,REL
14556,9119,REL
14557,8590,REL
14558,985,REL
14559,463,REL
14560,7268,REL
14561,2150,REL
14562,4489,REL
14563,3644,REL
14564,3589,REL
14565,5320,REL
14566,8115,REL
14567,7585,REL
14568,9955,REL
14569,1681,REL
14570,1170,REL
14571,290,REL
14572,2065,REL
14573,5054,REL
14574,117,REL
14575,2685,REL
14576,1595,REL
14577,4879,REL
14578,5914,REL
14579,1330,REL
14580,1713,REL
14581,7069,REL
14582,7165,REL
14583,1485,REL
14584,9508,REL
14585,8941,REL
14586,4850,REL
14587,5409,REL
14588,5169,REL
14589,185,REL
14590,9614,REL
14591,9486,REL
14592,1526,REL
14593,2830,REL
14594,6528,REL
14595,2722,REL
14596,773,REL
14597,1696,REL
14598,701,REL
14599,5620,REL
14600,7628,REL
14601,4783,REL
14602,3879,REL
14603,6831,REL
14604,5495,REL
14605,1893,REL
14606,2711,REL
14607,3280,REL
14608,8126,REL
14609,5880,REL
14610,4532,REL
14611,7193,REL
14612,8306,REL
14613,5466,REL
14614,5948,REL
14615,8132,REL
14616,2449,REL
14617,8531,REL
14618,1922,REL
14619,9757,REL
14620,2797,REL
14621,6037,REL
14622,1751,REL
14623,4810,REL
14624,3457,REL
14625,5577,REL
14626,8611,REL
14627,5611,REL
14628,8840,REL
14629,4378,REL
14630,9133,REL
14631,6185,REL
14632,4359,REL
14633,8443,REL
14634,9699,REL
14635,2769,REL
14636,5316,REL
14637,5882,REL
14638,6054,REL
14639,6836,REL
14640,3407,REL
14641,1602,REL
14642,8150,REL
14643,5201,REL
14644,126,REL
14645,4125,REL
14646,79,REL
14647,1433,REL
14648,8947,REL
14649,6078,REL
14650,3242,REL
14651,4770,REL
14652,7094,REL
14653,4808,REL
14654,1356,REL
14655,543,REL
14656,4000,REL
14657,8139,REL
14658,8523,REL
14659,1056,REL
14660,1232,REL
14661,7143,REL
14662,910,REL
14663,4348,REL
14664,6489,REL
14665,8424,REL
14666,8250,REL
14667,2674,REL
14668,6357,REL
14669,5941,REL
14670,3535,REL
14671,8682,REL
14672,1114,REL
14673,9066,REL
14674,6247,REL
14675,9829,REL
14676,6888,REL
14677,4279,REL
14678,2140,REL
14679,9639,REL
14680,4379,REL
14681,776,REL
14682,6786,REL
14683,8269,REL
14684,6643,REL
14685,75,REL
14686,2422,REL
14687,4103,REL
14688,7459,REL
14689,8775,REL
14690,5957,REL
14691,524,REL
14692,8538,REL
14693,7227,REL
14694,7253,REL
14695,7206,REL
14696,5993,REL
14697,155,REL
14698,6815,REL
14699,3682,REL
14700,8846,REL
14701,4229,REL
14702,8558,REL
14703,6700,REL
14704,766,REL
14705,2107,REL
14706,6930,REL
14707,4043,REL
14708,1558,REL
14709,3752,REL
14710,8140,REL
14711,5397,REL
14712,1929,REL
14713,7241,REL
14714,9208,REL
14715,449,REL
14716,8125,REL
14717,6637,REL
14718,1877,REL
14719,6527,REL
14720,5333,REL
14721,8978,REL
14722,431,REL
14723,4455,REL
14724,7287,REL
14725,4117,REL
14726,5840,REL
14727,5299,REL
14728,9851,REL
14729,1933,REL
14730,8503,REL
14731,4508,REL
14732,1262,REL
14733,698,REL
14734,7668,REL
14735,4184,REL
14736,2221,REL
14737,6254,REL
14738,2051,REL
14739,2341,REL
14740,9091,REL
14741,9199,REL
14742,6880,REL
14743,3624,REL
14744,8394,REL
14745,2545,REL
14746,7510,REL
14747,9973,REL
14748,9216,REL
14749,4905,REL
14750,8661,REL
14751,5855,REL
14752,9568,REL
14753,702,REL
14754,2475,REL
14755,6241,REL
14756,1915,REL
14757,4494,REL
14758,5903,REL
14759,1815,REL
14760,1995,REL
14761,2590,REL
14762,38,REL
14763,43,REL
14764,2579,REL
14765,9956,REL
14766,1599,REL
14767,3643,REL
14768,4142,REL
14769,7406,REL
14770,466,REL
14771,5222,REL
14772,6762,REL
14773,9578,REL
14774,1647,REL
14775,9284,REL
14776,424,REL
14777,3171,REL
14778,5865,REL
14779,1589,REL
14780,9958,REL
14781,9086,REL
14782,463,REL
14783,5033,REL
14784,6549,REL
14785,7316,REL
14786,3108,REL
14787,722,REL
14788,1047,REL
14789,2159,REL
14790,9609,REL
14791,2572,REL
14792,7522,REL
14793,2890,REL
14794,9829,REL
14795,3268,REL
14796,3508,REL
14797,8663,REL
14798,100,REL
14799,4650,REL
14800,3005,REL
14801,4290,REL
14802,9967,REL
14803,4737,REL
14804,3034,REL
14805,4710,REL
14806,476,REL
14807,8876,REL
14808,3519,REL
14809,2709,REL
14810,6238,REL
14811,5052,REL
14812,7792,REL
14813,6986,REL
14814,9137,REL
14815,7635,REL
14816,9592,REL
14817,8652,REL
14818,4910,REL
14819,190,REL
14820,4510,REL
14821,9343,REL
14822,7592,REL
14823,7804,REL
14824,398,REL
14825,1883,REL
14826,8232,REL
14827,3008,REL
14828,8600,REL
14829,2087,REL
14830,4051,REL
14831,1203,REL
14832,5262,REL
14833,8955,REL
14834,9781,REL
14835,7186,REL
14836,1943,REL
14837,3959,REL
14838,693,REL
14839,4149,REL
14840,708,REL
14841,5625,REL
14842,9301,REL
14843,4912,REL
14844,2613,REL
14845,6151,REL
14846,8747,REL
14847,184,REL
14848,9460,REL
14849,7105,REL
14850,5784,REL
14851,1168,REL
14852,6380,REL
14853,4006,REL
14854,1484,REL
14855,929,REL
14856,1104,REL
14857,9880,REL
14858,9132,REL
14859,179,REL
14860,4806,REL
14861,432,REL
14862,5285,REL
14863,8781,REL
14864,1615,REL
14865,2796,REL
14866,6944,REL
14867,9700,REL
14868,1145,REL
14869,1353,REL
14870,1576,REL
14871,3464,REL
14872,6187,REL
14873,3706,REL
14874,9026,REL
14875,3744,REL
14876,8840,REL
14877,7757,REL
14878,8629,REL
14879,2207,REL
14880,6116,REL
14881,5089,REL
14882,5692,REL
